"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
"2015-01-28","1043639","N","ES","H"," 23","2012-08-06"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 1","187007.94","03 - UNIVERSITARIO","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 1"," 1","0"
"2015-01-28","1050648","N","ES","V"," 50","2012-08-10"," 0","     35"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","137894.63999999998","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1020984","N","ES","V"," 30","2012-06-26"," 0","     37"," 1","","1","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","147783.69","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 1"," 1","1"
"2015-01-28","1013501","N","ES","H"," 65","2012-04-25"," 0","     39"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","167025.27","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1025818","N","ES","H"," 24","2012-07-19"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","33","\"ASTURIAS\""," 0","27047.73","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1069246","N","ES","H"," 31","2012-09-27"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","28","\"MADRID\""," 0","86275.59","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1067253","N","ES","V"," 31","2012-09-25"," 0","     34"," 1","","1","I","S","S","","KHD","N"," 1","46","\"VALENCIA\""," 0","29300.82","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1023540","N","ES","H"," 23","2012-07-16"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","46","\"VALENCIA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1037599","N","ES","H"," 22","2012-07-31"," 0","     36"," 1","","1.0","A","S","N","","KHE","N"," 1","36","\"PONTEVEDRA\""," 1","110998.17","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1024947","N","ES","H"," 25","2012-07-18"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","27","\"LUGO\""," 0","274568.37","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042885","N","ES","H"," 24","2012-08-03"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1"," 1","\"ALAVA\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1065876","N","ES","V"," 22","2012-09-24"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","13","\"CIUDAD REAL\""," 0","59702.4","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1068785","N","ES","V"," 23","2012-09-27"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1"," 9","\"BURGOS\""," 0","143176.11000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1043340","N","ES","V"," 23","2012-08-06"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1","34","\"PALENCIA\""," 1","54454.56","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1037938","N","ES","V"," 23","2012-08-01"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1"," 2","\"ALBACETE\""," 1","77843.81999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1028337","N","ES","V"," 27","2012-07-23"," 0","     36"," 1","","1.0","A","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 1","48675.78","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1046175","N","ES","H"," 23","2012-08-07"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1","37","\"SALAMANCA\""," 1","77907.39","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1013384","N","ES","H"," 26","2012-04-25"," 0","     39"," 1","","1.0","A","S","N","","KHD","N"," 1","33","\"ASTURIAS\""," 1","142810.47","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1026951","N","ES","H"," 23","2012-07-20"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","29","\"MALAGA\""," 0","78335.52","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059669","N","ES","H"," 25","2012-09-13"," 0","     34"," 1","","1.0","I","S","S","","KHE","N"," 1","12","\"CASTELLON\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1023821","N","ES","V"," 28","2012-07-17"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","56579.52","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1058398","N","ES","V"," 26","2012-09-12"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1053033","N","ES","H"," 23","2012-08-21"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","123585.09","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1049475","N","ES","V"," 26","2012-08-09"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1","25","\"LERIDA\""," 0","49277.76","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1021565","N","ES","V"," 50","2012-07-02"," 0","     36"," 1","","1.0","A","S","N","","KAZ","N"," 1","28","\"MADRID\""," 1","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1046743","N","ES","V"," 24","2012-08-08"," 0","     35"," 1","","1","I","S","S","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","136156.77","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1048470","N","ES","H"," 23","2012-08-09"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","101890.83","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1037449","N","ES","V"," 24","2012-07-31"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","28","\"MADRID\""," 0","103226.73","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1058788","N","ES","V"," 24","2012-09-12"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","10","\"CACERES\""," 0","34902.39","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042963","N","ES","V"," 23","2012-08-03"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1","24","\"LEON\""," 1","111715.32","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059850","N","ES","H"," 47","2012-09-13"," 0","     34"," 1","","1.0","I","S","N","","KAT","N"," 1","28","\"MADRID\""," 0","120106.17","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042723","N","ES","V"," 23","2012-08-03"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","25","\"LERIDA\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1056967","N","ES","H"," 23","2012-09-07"," 0","     34"," 1","","1.0","A","S","S","","KHE","N"," 1","28","\"MADRID\""," 1","158473.16999999998","03 - UNIVERSITARIO","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1050597","N","ES","H"," 23","2012-08-10"," 0","     35"," 1","","1","A","S","N","","KHE","N"," 1","45","\"TOLEDO\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1052418","N","ES","V"," 23","2012-08-17"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 3","\"ALICANTE\""," 0","21778.800000000007","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1061913","N","ES","H"," 28","2012-09-18"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","30","\"MURCIA\""," 0","59190.93000000001","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1049342","N","ES","V"," 25","2012-08-09"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1","25","\"LERIDA\""," 0","51008.97","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1026069","N","ES","H"," 24","2012-07-19"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","118008.72","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1014859","N","ES","H"," 41","2012-05-08"," 0","     38"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1064509","N","ES","V"," 23","2012-09-21"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","309433.71","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1045948","N","ES","V"," 23","2012-08-07"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 1","110641.29","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1023118","N","ES","V"," 44","2012-07-12"," 0","     36"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","88929.66","01 - TOP","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1046193","N","ES","H"," 26","2012-08-07"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","127779.81","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1043950","N","ES","V"," 23","2012-08-06"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1046840","N","ES","V"," 23","2012-08-08"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","92200.95","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059511","N","ES","V"," 23","2012-09-13"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","28","\"MADRID\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1017614","N","ES","V"," 38","2012-05-28"," 0","     36"," 1","","1.0","A","S","N","","KAT","N"," 1","28","\"MADRID\""," 1","1893238.32","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1047679","N","ES","H"," 23","2012-08-08"," 0","     35"," 1","","1.0","I","S","S","","KHE","N"," 1","17","\"GIRONA\""," 0","95582.46","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1061546","N","ES","V"," 23","2012-09-17"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","11","\"CADIZ\""," 1","119151.36000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1067434","N","ES","V"," 32","2012-09-25"," 0","     34"," 1","","1.0","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","96663.21","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1014639","N","ES","V"," 40","2012-05-05"," 0","     38"," 1","","1","A","S","N","","KAT","N"," 1","45","\"TOLEDO\""," 1","42735.24","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060462","N","ES","H"," 23","2012-09-14"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 1","130514.52","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1065070","N","ES","V"," 39","2012-09-21"," 0","     34"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","190650.48","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1020689","N","ES","V"," 23","2012-06-25"," 0","     37"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","174857.58000000002","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1061401","N","ES","H"," 23","2012-09-17"," 0","     34"," 1","","1.0","I","S","S","","KHE","N"," 1","28","\"MADRID\""," 0","105977.25","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1062184","N","ES","V"," 27","2012-09-18"," 0","     34"," 1","","1","I","S","N","","KHD","N"," 1","10","\"CACERES\""," 0","81350.94","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042358","N","ES","H"," 23","2012-08-03"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1027684","N","ES","H"," 26","2012-07-20"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","312937.86","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1043516","N","ES","H"," 23","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","82199.91","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1054855","N","ES","V"," 22","2012-08-30"," 0","     35"," 1","","1.0","A","S","N","","KHE","N"," 1","17","\"GIRONA\""," 1","251031.27","03 - UNIVERSITARIO","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 1"," 1","1"
"2015-01-28","1015285","N","ES","V"," 32","2012-05-09"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","278567.34","03 - UNIVERSITARIO","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"," 0"," 0","1"
"2015-01-28","1068651","N","ES","H"," 25","2012-09-27"," 0","     34"," 1","","1","I","S","S","","KHE","N"," 1","36","\"PONTEVEDRA\""," 0","60016.47","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1016202","N","ES","V"," 47","2012-05-16"," 0","     38"," 1","","1","A","S","N","","KFC","N"," 1","28","\"MADRID\""," 1","210929.88","02 - PARTICULARES","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1052857","N","ES","H"," 30","2012-08-20"," 0","     35"," 1","","1","A","S","N","","KFC","N"," 1","29","\"MALAGA\""," 1","66299.34","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1061117","N","ES","H"," 23","2012-09-17"," 0","     34"," 1","","1","A","S","N","","KHE","N"," 1"," 6","\"BADAJOZ\""," 1","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1025424","N","ES","H"," 31","2012-07-19"," 0","     36"," 1","","1.0","I","S","S","","KHE","N"," 1","18","\"GRANADA\""," 0","66320.67","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1020335","N","ES","H"," 38","2012-06-20"," 0","     37"," 1","","1.0","I","S","N","","KFC","N"," 1","47","\"VALLADOLID\""," 1","171182.49","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1064136","N","ES","V"," 39","2012-09-20"," 0","     34"," 1","","1.0","A","S","N","","KFC","N"," 1","46","\"VALENCIA\""," 1","79516.44","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066951","N","ES","H"," 23","2012-09-25"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","41","\"SEVILLA\""," 0","83520.84","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1054009","N","ES","V"," 79","2012-08-27"," 0","     35"," 1","","1","A","S","N","","KHC","N"," 1","28","\"MADRID\""," 1","63311.16","01 - TOP","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1050642","N","ES","V"," 58","2012-08-10"," 0","     35"," 1","","1.0","I","S","N","","KFC","N"," 1","29","\"MALAGA\""," 0","","02 - PARTICULARES","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1054528","N","ES","H"," 22","2012-08-29"," 0","     35"," 1","","1.0","A","S","N","","KHD","N"," 1","24","\"LEON\""," 1","63069.56999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1046746","N","ES","H"," 23","2012-08-08"," 0","     35"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1059460","N","ES","V"," 27","2012-09-13"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","14","\"CORDOBA\""," 0","107002.92","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1026861","N","ES","H"," 26","2012-07-20"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1068268","N","ES","V"," 23","2012-09-26"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","42","\"SORIA\""," 1","113950.29","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1051090","N","ES","H"," 22","2012-08-13"," 0","     35"," 1","","1","A","S","N","","KHD","N"," 1","12","\"CASTELLON\""," 1","37206.06","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","1"
"2015-01-28","1043538","N","ES","H"," 59","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","50","\"ZARAGOZA\""," 0","152831.91","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1064643","N","ES","H"," 22","2012-09-21"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","12","\"CASTELLON\""," 0","","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1020580","N","ES","H"," 41","2012-06-22"," 0","     37"," 1","","1.0","A","S","N","","KFC","N"," 1","12","\"CASTELLON\""," 1","252636.87","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1069113","N","ES","V"," 25","2012-09-27"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1"," 3","\"ALICANTE\""," 0","52560.54","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1044834","N","ES","H"," 27","2012-08-06"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1","30","\"MURCIA\""," 0","53502.96","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1066051","N","ES","H"," 25","2012-09-24"," 0","     34"," 1","","1","I","S","N","","KHE","N"," 1","39","\"CANTABRIA\""," 0","97695.9","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1026859","N","ES","H"," 25","2012-07-20"," 0","     36"," 1","","1","I","S","N","","KHE","N"," 1","43","\"TARRAGONA\""," 0","77503.47","03 - UNIVERSITARIO","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1060729","N","ES","H"," 27","2012-09-14"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","30","\"MURCIA\""," 0","53873.34","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1061759","N","ES","H"," 23","2012-09-17"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","11","\"CADIZ\""," 0","73973.45999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1069185","N","ES","V"," 22","2012-09-27"," 0","     34"," 1","","1.0","A","S","N","","KHE","N"," 1","28","\"MADRID\""," 1","79078.04999999999","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1042734","N","ES","H"," 24","2012-08-03"," 0","     35"," 1","","1.0","I","S","N","","KHE","N"," 1"," 8","\"BARCELONA\""," 0","145294.8","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1024935","N","ES","H"," 28","2012-07-18"," 0","     36"," 1","","1.0","I","S","N","","KHE","N"," 1","30","\"MURCIA\""," 0","47152.65","03 - UNIVERSITARIO","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
"2015-01-28","1065321","N","ES","V"," 50","2012-09-24"," 0","     34"," 1","","1.0","I","S","N","","KHE","N"," 1","18","\"GRANADA\""," 1","171104.07","02 - PARTICULARES","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"," 0"," 0","0"
